Fund name,Unicorn Nest website link,Fund website,Fund LinkedIn,Fund Crunchbase,Email format for website,Fund structure,Country,Coincidence of the geography of the fund and its TOP1 invest geofocus,Some of TOP industries,One of the most outstanding startups,Fund that most often invests in previous rounds,Fund that most often invests together,Fund that most often invests in following rounds,Fund novelty,Proximity to the year of peak activity,Amount of Key Persons,Lead investments,Exits,Unicorn amount,Average rounds per year,Average round size,Average startup valuation,Decision makers / strategy diversity index,Average multiplicator,Success / strategy diversity index,Follow-on index,Readiness to take younger startups,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255,Unnamed: 256,Unnamed: 257,Unnamed: 258,Unnamed: 259,Unnamed: 260,Unnamed: 261,Unnamed: 262,Unnamed: 263,Unnamed: 264,Unnamed: 265,Unnamed: 266,Unnamed: 267,Unnamed: 268,Unnamed: 269,Unnamed: 270,Unnamed: 271,Unnamed: 272,Unnamed: 273,Unnamed: 274,Unnamed: 275,Unnamed: 276,Unnamed: 277,Unnamed: 278,Unnamed: 279,Unnamed: 280,Unnamed: 281,Unnamed: 282,Unnamed: 283,Unnamed: 284,Unnamed: 285,Unnamed: 286,Unnamed: 287,Unnamed: 288,Unnamed: 289,Unnamed: 290,Unnamed: 291,Unnamed: 292,Unnamed: 293,Unnamed: 294,Unnamed: 295,Unnamed: 296,Unnamed: 297,Unnamed: 298,Unnamed: 299,Unnamed: 300,Unnamed: 301,Unnamed: 302,Unnamed: 303,Unnamed: 304,Unnamed: 305,Unnamed: 306,Unnamed: 307,Unnamed: 308,Unnamed: 309,Unnamed: 310,Unnamed: 311,Unnamed: 312,Unnamed: 313,Unnamed: 314,Unnamed: 315,Unnamed: 316,Unnamed: 317,Unnamed: 318,Unnamed: 319,Unnamed: 320,Unnamed: 321,Unnamed: 322,Unnamed: 323,Unnamed: 324,Unnamed: 325,Unnamed: 326,Unnamed: 327,Unnamed: 328,Unnamed: 329,Unnamed: 330,Unnamed: 331,Unnamed: 332,Unnamed: 333,Unnamed: 334,Unnamed: 335,Unnamed: 336,Unnamed: 337,Unnamed: 338,Unnamed: 339,Unnamed: 340,Unnamed: 341,Unnamed: 342,Unnamed: 343,Unnamed: 344,Unnamed: 345,Unnamed: 346,Unnamed: 347,Unnamed: 348,Unnamed: 349,Unnamed: 350,Unnamed: 351,Unnamed: 352,Unnamed: 353,Unnamed: 354,Unnamed: 355,Unnamed: 356,Unnamed: 357,Unnamed: 358,Unnamed: 359,Unnamed: 360,Unnamed: 361,Unnamed: 362,Unnamed: 363,Unnamed: 364,Unnamed: 365,Unnamed: 366,Unnamed: 367,Unnamed: 368,Unnamed: 369,Unnamed: 370,Unnamed: 371,Unnamed: 372,Unnamed: 373,Unnamed: 374,Unnamed: 375,Unnamed: 376,Unnamed: 377,Unnamed: 378,Unnamed: 379,Unnamed: 380,Unnamed: 381,Unnamed: 382,Unnamed: 383,Unnamed: 384,Unnamed: 385,Unnamed: 386,Unnamed: 387,Unnamed: 388,Unnamed: 389,Unnamed: 390,Unnamed: 391,Unnamed: 392,Unnamed: 393,Unnamed: 394,Unnamed: 395,Unnamed: 396,Unnamed: 397,Unnamed: 398,Unnamed: 399,Unnamed: 400,Unnamed: 401,Unnamed: 402,Unnamed: 403,Unnamed: 404,Unnamed: 405,Unnamed: 406,Unnamed: 407,Unnamed: 408,Unnamed: 409,Unnamed: 410,Unnamed: 411,Unnamed: 412,Unnamed: 413,Unnamed: 414,Unnamed: 415,Unnamed: 416,Unnamed: 417,Unnamed: 418,Unnamed: 419,Unnamed: 420,Unnamed: 421,Unnamed: 422,Unnamed: 423,Unnamed: 424,Unnamed: 425,Unnamed: 426,Unnamed: 427,Unnamed: 428,Unnamed: 429,Unnamed: 430,Unnamed: 431,Unnamed: 432,Unnamed: 433,Unnamed: 434,Unnamed: 435,Unnamed: 436,Unnamed: 437,Unnamed: 438,Unnamed: 439,Unnamed: 440,Unnamed: 441,Unnamed: 442,Unnamed: 443,Unnamed: 444,Unnamed: 445,Fund name.1,Unicorn Nest website link.1,Fund website.1,Fund LinkedIn.1,Fund Crunchbase.1,Email format for website.1,Fund structure.1,Country.1,Coincidence of the geography of the fund and its TOP1 invest geofocus.1,Some of TOP industries.1,One of the most outstanding startups.1,Fund that most often invests in previous rounds.1,Fund that most often invests together.1,Fund that most often invests in following rounds.1,Fund novelty.1,Proximity to the year of peak activity.1,Amount of Key Persons.1,Lead investments.1,Exits.1,Unicorn amount.1,Average rounds per year.1,Average round size.1,Average startup valuation.1,Decision makers / strategy diversity index.1,Average multiplicator.1,Success / strategy diversity index.1,Follow-on index.1,Readiness to take younger startups.1,Fund name.2,Unicorn Nest website link.2,Fund website.2,Fund LinkedIn.2,Fund Crunchbase.2,Email format for website.2,Fund structure.2,Country.2,Coincidence of the geography of the fund and its TOP1 invest geofocus.2,Some of TOP industries.2,One of the most outstanding startups.2,Fund that most often invests in previous rounds.2,Fund that most often invests together.2,Fund that most often invests in following rounds.2,Fund novelty.2,Proximity to the year of peak activity.2,Amount of Key Persons.2,Lead investments.2,Exits.2,Unicorn amount.2,Average rounds per year.2,Average round size.2,Average startup valuation.2,Decision makers / strategy diversity index.2,Average multiplicator.2,Success / strategy diversity index.2,Follow-on index.2,Readiness to take younger startups.2
1confirmation,https://unicorn-nest.com/funds/1confirmation/,https://1confirmation.com,https://www.linkedin.com/company/1confirmation,https://www.crunchbase.com/organization/1confirmation,Domain name: 1confirmation.com; User name format in descending order of probability: first,VC,United States,1.0,"FinTech, Information Technology",Basis,Naval Ravikant,Coinbase Ventures,ZhenFund,TOP800,TOP1000,TOP10000,,TOP10000,,TOP10000,TOP20000,,,,,TOP5000,TOP10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1confirmation,https://unicorn-nest.com/funds/1confirmation/,https://1confirmation.com,https://www.linkedin.com/company/1confirmation,https://www.crunchbase.com/organization/1confirmation,Domain name: 1confirmation.com; User name format in descending order of probability: first,VC,United States,1.0,"FinTech, Information Technology",Basis,Naval Ravikant,Coinbase Ventures,ZhenFund,TOP800,TOP1000,TOP10000,,TOP10000,,TOP10000,TOP20000,,,,,TOP5000,TOP10000,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_name,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_un_link,https://1confirmation.com?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=hello_from_unicorn-nest-dot-com,https://www.linkedin.com/company/1confirmation?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=hello_from_unicorn-nest-dot-com,https://www.crunchbase.com/organization/1confirmation?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=hello_from_unicorn-nest-dot-com,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_email_rule,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_structure,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_country,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_coincidence,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_industry,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_startups,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_before,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_with,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_after,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_novelty,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_name,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_key_persons,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_leads,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_exits,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_unicorns,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_rounds_year,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_rounds_size,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_rounds_valuation,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_dm_strategy,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_multiplicator,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_name,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_success_strategy,https://unicorn-nest.com/funds/1confirmation/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_younger
4.0 Partners,https://unicorn-nest.com/funds/4-0-partners/,https://4.0partners.com,,https://www.crunchbase.com/organization/4-0-partners,"Domain name: partners.org; User name format in descending order of probability: first_initial last, first last, first, last, last first_initial",VC,United States,1.0,"SaaS, FinTech",CampusLogic,Walter Barandiaran,GSV AcceleraTE,JMI Equity,TOP10000,TOP20000,,,,,TOP30000,TOP20000,,,,,,TOP20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0 Partners,https://unicorn-nest.com/funds/4-0-partners/,https://4.0partners.com,,https://www.crunchbase.com/organization/4-0-partners,"Domain name: partners.org; User name format in descending order of probability: first_initial last, first last, first, last, last first_initial",VC,United States,1.0,"SaaS, FinTech",CampusLogic,Walter Barandiaran,GSV AcceleraTE,JMI Equity,TOP10000,TOP20000,,,,,TOP30000,TOP20000,,,,,,TOP20000,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_name,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_un_link,https://4.0partners.com?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=hello_from_unicorn-nest-dot-com,,https://www.crunchbase.com/organization/4-0-partners?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=hello_from_unicorn-nest-dot-com,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_email_rule,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_structure,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_country,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_coincidence,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_industry,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_startups,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_before,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_with,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_after,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_novelty,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_name,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_key_persons,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_leads,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_exits,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_unicorns,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_rounds_year,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_rounds_size,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_rounds_valuation,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_dm_strategy,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_multiplicator,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_name,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_success_strategy,https://unicorn-nest.com/funds/4-0-partners/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_younger
500 Hats,https://unicorn-nest.com/funds/500-hats/,,,https://www.crunchbase.com/organization/500-hats,,VC,United States,1.0,"FinTech, Payments",Flywire,,Spark Capital,Spark Capital,TOP10000,TOP30000,,,,,TOP30000,TOP30000,,,TOP10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Hats,https://unicorn-nest.com/funds/500-hats/,https://500hats.com,https://www.linkedin.com/company/500-hats,https://www.crunchbase.com/organization/500-hats,,VC,United States,1.0,"FinTech, Payments",Flywire,,Spark Capital,Spark Capital,TOP10000,TOP30000,,,,,TOP30000,TOP30000,,,TOP10000,,,,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_name,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_un_link,https://500hats.com?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=hello_from_unicorn-nest-dot-com,https://www.linkedin.com/company/500-hats?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=hello_from_unicorn-nest-dot-com,https://www.crunchbase.com/organization/500-hats?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=hello_from_unicorn-nest-dot-com,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_email_rule,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_structure,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_country,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_coincidence,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_industry,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_startups,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_before,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_with,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_after,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_novelty,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_name,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_key_persons,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_leads,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_exits,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_unicorns,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_rounds_year,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_rounds_size,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_rounds_valuation,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_dm_strategy,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_multiplicator,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_name,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_success_strategy,https://unicorn-nest.com/funds/500-hats/?utm_source=uncrisis&utm_medium=downloaddatabase&utm_campaign=fund_younger
